TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-11,2026-05-11,CM,NSE,STK,40,INE208C01025,AEGISLOG,EQ,,,,,AEGIS LOGISTICS LIMITED,719.00,726.10,683.00,686.80,691.35,720.90,,686.80,,,1226506,855984259.20,60382,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,757336,INE0INX01018,AEGISVOPAK,EQ,,,,,AEGIS VOPAK TERMINALS LTD,210.90,214.51,204.31,212.38,211.80,211.24,,212.38,,,2135182,444095051.78,26901,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,757870,INE423A07401,AEL17725,NA,,,,,AEL 0% 2027 SR II,1069.27,1069.27,1069.27,1069.27,1069.27,1066.11,,1069.27,,,4,4277.08,1,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,761341,INE423A07500,AEL12126,NI,,,,,AEL 0% 2028 SR II,1015.00,1015.00,1014.98,1014.99,1014.98,1012.00,,1014.99,,,11,11164.90,2,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,761347,INE423A07542,AEL1212026,NO,,,,,AEL 0% 2031 SR VIII,1025.00,1053.00,1025.00,1053.00,1053.00,1026.00,,1052.50,,,137,141875.00,5,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,761342,INE423A07492,848AEL29,NJ,,,,,AEL 8.48% 2029 SR III,1008.00,1020.00,1008.00,1020.00,1020.00,1008.00,,1020.00,,,446,452400.00,6,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,761340,INE423A07484,860AEL28,NH,,,,,AEL 8.60% 2028 SR I,1025.00,1028.00,1025.00,1025.00,1025.00,1026.25,,1025.04,,,213,218375.00,11,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,761345,INE423A07518,862AEL31,NM,,,,,AEL 8.62% 2031 SR VI,1021.00,1021.50,1021.00,1021.50,1021.50,1016.00,,1031.25,,,15,15317.50,2,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,761343,INE423A07534,875AEL29,NK,,,,,AEL 8.75% 2029 SR IV,1036.90,1036.90,1030.00,1030.00,1030.00,1039.00,,1026.90,,,55,56857.00,8,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,761346,INE423A07526,890AEL31,NN,,,,,AEL 8.90% 2031 SR VII,1033.05,1033.10,1033.04,1033.10,1033.10,1035.17,,1033.10,,,66,68181.62,3,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,757874,INE423A07443,9AEL30,NE,,,,,AEL 9% 2030 SR VI,1035.00,1035.00,1035.00,1035.00,1035.00,1034.90,,1035.00,,,67,69345.00,1,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,757872,INE423A07435,915AEL28,NC,,,,,AEL 9.15% 2028 SR IV,1066.06,1078.00,1066.06,1075.00,1075.00,1075.61,,1077.59,,,989,1064642.87,24,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,760234,INE947N01017,AEQUS,EQ,,,,,AEQUS LIMITED,204.00,204.00,185.60,189.37,190.00,204.93,,189.37,,,2966214,576706932.98,54212,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,12015,INE065D01027,AEROENTER,EQ,,,,,AEROFLEX ENTERPRISES LTD,109.38,111.37,103.10,104.57,103.84,109.45,,104.59,,,522462,56316349.81,4399,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,18268,INE024001021,AEROFLEX,EQ,,,,,AEROFLEX INDUSTRIES LTD,424.80,424.80,396.00,398.60,400.05,439.35,,398.65,,,4451936,1812041197.20,59421,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,13689,INE035801013,AERONEU,EQ,,,,,AEROFLEX NEU LIMITED,88.01,90.00,85.20,86.38,86.00,90.98,,86.38,,,81515,7097683.91,1101,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,25065,INE0WL801011,AERON,SM,,,,,AERON COMPOSITE LIMITED,95.25,97.50,94.95,97.50,97.50,96.15,,97.50,,,4000,382700.00,4,F1,1000,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,24830,INE0TSF01011,AESTHETIK,SM,,,,,AESTHETIK ENGINEERS LTD,76.50,76.50,76.45,76.50,76.50,76.50,,76.50,,,4000,305900.00,4,F1,1000,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,9810,INE0BWX01014,AETHER,EQ,,,,,AETHER INDUSTRIES LIMITED,1213.40,1259.40,1183.50,1200.70,1202.00,1213.40,,1200.70,,,466266,571615544.70,45083,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,25977,INE101I01011,AFCONS,EQ,,,,,AFCONS INFRASTRUCTURE LTD,338.95,338.95,325.05,326.65,326.30,340.70,,326.65,,,482766,158370413.55,10851,F1,1,,,,,
